population	height_band_16	slope_band_0_10_25_40_55_90	block	count
top_aspect_south	5	2	minecraft:cyan_terracotta	54
top_aspect_south	5	2	minecraft:dirt	2
top_aspect_south	5	2	minecraft:grass_block	44
top_aspect_south	5	2	minecraft:gray_wool	1
top_aspect_south	5	2	minecraft:light_gray_wool	7
top_aspect_south	5	2	minecraft:moss_block	93
top_aspect_south	5	2	minecraft:mud	31
top_aspect_south	5	2	minecraft:pale_moss_block	307
top_aspect_south	5	2	minecraft:pale_oak_wood	31
top_aspect_south	5	2	minecraft:snow_block	8
top_aspect_south	5	2	minecraft:stone	330
top_aspect_south	5	2	minecraft:white_concrete	13
top_aspect_south	5	3	minecraft:acacia_wood	139
top_aspect_south	5	3	minecraft:andesite	3
top_aspect_south	5	3	minecraft:basalt	1
top_aspect_south	5	3	minecraft:black_wool	5
top_aspect_south	5	3	minecraft:cobblestone	112
top_aspect_south	5	3	minecraft:cyan_terracotta	91
top_aspect_south	5	3	minecraft:grass_block	1
top_aspect_south	5	3	minecraft:gray_wool	3
top_aspect_south	5	3	minecraft:light_gray_wool	7
top_aspect_south	5	3	minecraft:moss_block	1
top_aspect_south	5	3	minecraft:mud	78
top_aspect_south	5	3	minecraft:pale_moss_block	334
top_aspect_south	5	3	minecraft:pale_oak_wood	4
top_aspect_south	5	3	minecraft:smooth_basalt	3
top_aspect_south	5	3	minecraft:snow_block	5
top_aspect_south	5	3	minecraft:stone	403
top_aspect_south	5	3	minecraft:white_concrete	10
top_aspect_south	5	4	minecraft:acacia_wood	16
top_aspect_south	5	4	minecraft:coal_ore	1
top_aspect_south	5	4	minecraft:cobblestone	10
top_aspect_south	5	4	minecraft:cyan_terracotta	21
top_aspect_south	5	4	minecraft:gray_wool	1
top_aspect_south	5	4	minecraft:mud	8
top_aspect_south	5	4	minecraft:pale_moss_block	24
top_aspect_south	5	4	minecraft:pale_oak_wood	1
top_aspect_south	5	4	minecraft:snow_block	1
top_aspect_south	5	4	minecraft:stone	19
top_aspect_south	6	0	minecraft:moss_block	2
top_aspect_south	6	0	minecraft:pale_moss_block	1
top_aspect_south	6	0	minecraft:stone	1
top_aspect_south	6	1	minecraft:acacia_wood	7
top_aspect_south	6	1	minecraft:basalt	2
top_aspect_south	6	1	minecraft:cobblestone	9
top_aspect_south	6	1	minecraft:cyan_terracotta	7
top_aspect_south	6	1	minecraft:moss_block	9
top_aspect_south	6	1	minecraft:mud	1
top_aspect_south	6	1	minecraft:pale_moss_block	12
top_aspect_south	6	1	minecraft:snow_block	3
top_aspect_south	6	1	minecraft:stone	33
top_aspect_south	6	1	minecraft:white_wool	1
top_aspect_south	6	2	minecraft:acacia_wood	49
top_aspect_south	6	2	minecraft:andesite	12
top_aspect_south	6	2	minecraft:basalt	2
top_aspect_south	6	2	minecraft:cobblestone	132
top_aspect_south	6	2	minecraft:cyan_terracotta	30
top_aspect_south	6	2	minecraft:light_gray_wool	5
top_aspect_south	6	2	minecraft:moss_block	14
top_aspect_south	6	2	minecraft:mud	4
top_aspect_south	6	2	minecraft:pale_moss_block	136
top_aspect_south	6	2	minecraft:pale_oak_wood	7
top_aspect_south	6	2	minecraft:smooth_basalt	1
top_aspect_south	6	2	minecraft:snow_block	64
top_aspect_south	6	2	minecraft:stone	254
top_aspect_south	6	2	minecraft:white_wool	32
top_aspect_south	6	3	minecraft:acacia_wood	107
top_aspect_south	6	3	minecraft:andesite	55
top_aspect_south	6	3	minecraft:basalt	24
top_aspect_south	6	3	minecraft:cobblestone	179
top_aspect_south	6	3	minecraft:cyan_terracotta	45
top_aspect_south	6	3	minecraft:light_gray_wool	34
top_aspect_south	6	3	minecraft:moss_block	2
top_aspect_south	6	3	minecraft:mud	41
top_aspect_south	6	3	minecraft:pale_moss_block	343
top_aspect_south	6	3	minecraft:pale_oak_wood	50
top_aspect_south	6	3	minecraft:snow_block	82
top_aspect_south	6	3	minecraft:stone	504
top_aspect_south	6	3	minecraft:white_wool	22
top_aspect_south	6	4	minecraft:acacia_wood	27
top_aspect_south	6	4	minecraft:basalt	6
top_aspect_south	6	4	minecraft:coal_ore	2
top_aspect_south	6	4	minecraft:cobblestone	11
top_aspect_south	6	4	minecraft:cyan_terracotta	18
top_aspect_south	6	4	minecraft:light_gray_wool	8
top_aspect_south	6	4	minecraft:moss_block	2
top_aspect_south	6	4	minecraft:mud	1
top_aspect_south	6	4	minecraft:pale_moss_block	57
top_aspect_south	6	4	minecraft:pale_oak_wood	24
top_aspect_south	6	4	minecraft:snow_block	56
top_aspect_south	6	4	minecraft:stone	129
top_aspect_south	7	0	minecraft:snow_block	2
top_aspect_south	7	0	minecraft:stone	1
top_aspect_south	7	1	minecraft:acacia_wood	20
top_aspect_south	7	1	minecraft:andesite	35
top_aspect_south	7	1	minecraft:basalt	2
top_aspect_south	7	1	minecraft:cobblestone	11
top_aspect_south	7	1	minecraft:cyan_terracotta	3
top_aspect_south	7	1	minecraft:light_gray_wool	5
top_aspect_south	7	1	minecraft:moss_block	1
top_aspect_south	7	1	minecraft:mud	2
top_aspect_south	7	1	minecraft:pale_moss_block	10
top_aspect_south	7	1	minecraft:snow_block	22
top_aspect_south	7	1	minecraft:stone	104
top_aspect_south	7	2	minecraft:acacia_wood	39
top_aspect_south	7	2	minecraft:andesite	56
top_aspect_south	7	2	minecraft:basalt	1
top_aspect_south	7	2	minecraft:birch_wood	2
top_aspect_south	7	2	minecraft:cobblestone	180
top_aspect_south	7	2	minecraft:cyan_terracotta	7
top_aspect_south	7	2	minecraft:moss_block	3
top_aspect_south	7	2	minecraft:mud	16
top_aspect_south	7	2	minecraft:pale_moss_block	113
top_aspect_south	7	2	minecraft:pale_oak_wood	4
top_aspect_south	7	2	minecraft:smooth_basalt	3
top_aspect_south	7	2	minecraft:snow_block	26
top_aspect_south	7	2	minecraft:stone	203
top_aspect_south	7	2	minecraft:white_concrete_powder	1
top_aspect_south	7	3	minecraft:acacia_wood	45
top_aspect_south	7	3	minecraft:andesite	76
top_aspect_south	7	3	minecraft:birch_wood	1
top_aspect_south	7	3	minecraft:cobblestone	177
top_aspect_south	7	3	minecraft:cyan_terracotta	10
top_aspect_south	7	3	minecraft:light_gray_wool	17
top_aspect_south	7	3	minecraft:mud	5
top_aspect_south	7	3	minecraft:pale_moss_block	124
top_aspect_south	7	3	minecraft:pale_oak_wood	17
top_aspect_south	7	3	minecraft:snow_block	56
top_aspect_south	7	3	minecraft:stone	386
top_aspect_south	7	3	minecraft:white_concrete_powder	1
top_aspect_south	7	4	minecraft:acacia_wood	41
top_aspect_south	7	4	minecraft:andesite	3
top_aspect_south	7	4	minecraft:cobblestone	25
top_aspect_south	7	4	minecraft:cyan_terracotta	29
top_aspect_south	7	4	minecraft:light_gray_wool	14
top_aspect_south	7	4	minecraft:pale_moss_block	105
top_aspect_south	7	4	minecraft:pale_oak_wood	5
top_aspect_south	7	4	minecraft:snow_block	149
top_aspect_south	7	4	minecraft:stone	171
top_aspect_south	8	0	minecraft:cobblestone	1
top_aspect_south	8	0	minecraft:packed_ice	5
top_aspect_south	8	0	minecraft:pale_moss_block	6
top_aspect_south	8	0	minecraft:snow_block	55
top_aspect_south	8	0	minecraft:stone	8
top_aspect_south	8	1	minecraft:acacia_wood	5
top_aspect_south	8	1	minecraft:basalt	2
top_aspect_south	8	1	minecraft:birch_wood	5
top_aspect_south	8	1	minecraft:coal_ore	1
top_aspect_south	8	1	minecraft:cobblestone	11
top_aspect_south	8	1	minecraft:cyan_terracotta	8
top_aspect_south	8	1	minecraft:diorite	8
top_aspect_south	8	1	minecraft:dripstone_block	1
top_aspect_south	8	1	minecraft:packed_ice	21
top_aspect_south	8	1	minecraft:pale_moss_block	37
top_aspect_south	8	1	minecraft:snow_block	73
top_aspect_south	8	1	minecraft:stone	52
top_aspect_south	8	1	minecraft:white_concrete_powder	6
top_aspect_south	8	2	minecraft:acacia_wood	29
top_aspect_south	8	2	minecraft:andesite	15
top_aspect_south	8	2	minecraft:basalt	13
top_aspect_south	8	2	minecraft:birch_wood	45
top_aspect_south	8	2	minecraft:cobblestone	90
top_aspect_south	8	2	minecraft:cyan_terracotta	15
top_aspect_south	8	2	minecraft:diorite	24
top_aspect_south	8	2	minecraft:dirt	1
top_aspect_south	8	2	minecraft:dripstone_block	1
top_aspect_south	8	2	minecraft:light_gray_wool	17
top_aspect_south	8	2	minecraft:mud	32
top_aspect_south	8	2	minecraft:packed_ice	22
top_aspect_south	8	2	minecraft:pale_moss_block	179
top_aspect_south	8	2	minecraft:pale_oak_wood	2
top_aspect_south	8	2	minecraft:snow_block	56
top_aspect_south	8	2	minecraft:stone	304
top_aspect_south	8	2	minecraft:white_concrete_powder	27
top_aspect_south	8	3	minecraft:acacia_wood	51
top_aspect_south	8	3	minecraft:andesite	64
top_aspect_south	8	3	minecraft:basalt	9
top_aspect_south	8	3	minecraft:birch_wood	58
top_aspect_south	8	3	minecraft:coal_ore	1
top_aspect_south	8	3	minecraft:cobblestone	219
top_aspect_south	8	3	minecraft:cyan_terracotta	12
top_aspect_south	8	3	minecraft:diorite	33
top_aspect_south	8	3	minecraft:dripstone_block	1
top_aspect_south	8	3	minecraft:light_gray_wool	17
top_aspect_south	8	3	minecraft:mud	21
top_aspect_south	8	3	minecraft:packed_ice	5
top_aspect_south	8	3	minecraft:pale_moss_block	173
top_aspect_south	8	3	minecraft:pale_oak_wood	20
top_aspect_south	8	3	minecraft:snow_block	58
top_aspect_south	8	3	minecraft:stone	308
top_aspect_south	8	3	minecraft:white_concrete_powder	28
top_aspect_south	8	4	minecraft:acacia_wood	34
top_aspect_south	8	4	minecraft:andesite	28
top_aspect_south	8	4	minecraft:basalt	4
top_aspect_south	8	4	minecraft:birch_wood	1
top_aspect_south	8	4	minecraft:cobblestone	21
top_aspect_south	8	4	minecraft:diorite	4
top_aspect_south	8	4	minecraft:light_gray_wool	5
top_aspect_south	8	4	minecraft:mud	1
top_aspect_south	8	4	minecraft:packed_ice	2
top_aspect_south	8	4	minecraft:pale_moss_block	65
top_aspect_south	8	4	minecraft:pale_oak_wood	5
top_aspect_south	8	4	minecraft:snow_block	117
top_aspect_south	8	4	minecraft:stone	148
top_aspect_south	9	1	minecraft:andesite	8
top_aspect_south	9	1	minecraft:birch_wood	7
top_aspect_south	9	1	minecraft:cobblestone	12
top_aspect_south	9	1	minecraft:cyan_terracotta	2
top_aspect_south	9	1	minecraft:diorite	8
top_aspect_south	9	1	minecraft:snow_block	12
top_aspect_south	9	1	minecraft:stone	4
top_aspect_south	9	1	minecraft:white_concrete_powder	1
top_aspect_south	9	2	minecraft:acacia_wood	3
top_aspect_south	9	2	minecraft:andesite	28
top_aspect_south	9	2	minecraft:birch_wood	123
top_aspect_south	9	2	minecraft:cobblestone	37
top_aspect_south	9	2	minecraft:diorite	63
top_aspect_south	9	2	minecraft:light_gray_wool	12
top_aspect_south	9	2	minecraft:pale_moss_block	32
top_aspect_south	9	2	minecraft:snow_block	22
top_aspect_south	9	2	minecraft:stone	90
top_aspect_south	9	2	minecraft:white_concrete_powder	84
top_aspect_south	9	3	minecraft:acacia_wood	48
top_aspect_south	9	3	minecraft:andesite	28
top_aspect_south	9	3	minecraft:basalt	1
top_aspect_south	9	3	minecraft:birch_wood	63
top_aspect_south	9	3	minecraft:cobblestone	115
top_aspect_south	9	3	minecraft:cyan_terracotta	19
top_aspect_south	9	3	minecraft:diorite	31
top_aspect_south	9	3	minecraft:light_gray_wool	3
top_aspect_south	9	3	minecraft:mud	4
top_aspect_south	9	3	minecraft:pale_moss_block	256
top_aspect_south	9	3	minecraft:pale_oak_wood	11
top_aspect_south	9	3	minecraft:snow_block	46
top_aspect_south	9	3	minecraft:stone	321
top_aspect_south	9	3	minecraft:white_concrete_powder	58
top_aspect_south	9	4	minecraft:acacia_wood	32
top_aspect_south	9	4	minecraft:andesite	13
top_aspect_south	9	4	minecraft:basalt	3
top_aspect_south	9	4	minecraft:birch_wood	2
top_aspect_south	9	4	minecraft:cobblestone	47
top_aspect_south	9	4	minecraft:cyan_terracotta	2
top_aspect_south	9	4	minecraft:diorite	3
top_aspect_south	9	4	minecraft:ice	2
top_aspect_south	9	4	minecraft:light_gray_wool	6
top_aspect_south	9	4	minecraft:mud	7
top_aspect_south	9	4	minecraft:packed_ice	18
top_aspect_south	9	4	minecraft:pale_moss_block	39
top_aspect_south	9	4	minecraft:pale_oak_wood	11
top_aspect_south	9	4	minecraft:snow_block	42
top_aspect_south	9	4	minecraft:stone	128
top_aspect_west	0	0	minecraft:acacia_wood	3
top_aspect_west	0	0	minecraft:andesite	1
top_aspect_west	0	0	minecraft:basalt	1
top_aspect_west	0	0	minecraft:cobblestone	1
top_aspect_west	0	0	minecraft:dirt	1
top_aspect_west	0	0	minecraft:grass_block	368
top_aspect_west	0	0	minecraft:light_gray_wool	1
top_aspect_west	0	0	minecraft:moss_block	62
top_aspect_west	0	0	minecraft:mud	4
top_aspect_west	0	0	minecraft:pale_moss_block	7
top_aspect_west	0	0	minecraft:stone	10
top_aspect_west	0	1	minecraft:acacia_wood	16
top_aspect_west	0	1	minecraft:andesite	15
top_aspect_west	0	1	minecraft:basalt	6
top_aspect_west	0	1	minecraft:blackstone	2
top_aspect_west	0	1	minecraft:calcite	1
top_aspect_west	0	1	minecraft:cobblestone	26
top_aspect_west	0	1	minecraft:cyan_terracotta	26
top_aspect_west	0	1	minecraft:diamond_block	8
top_aspect_west	0	1	minecraft:dirt	2
top_aspect_west	0	1	minecraft:grass_block	882
top_aspect_west	0	1	minecraft:light_gray_wool	4
top_aspect_west	0	1	minecraft:moss_block	123
top_aspect_west	0	1	minecraft:mud	23
top_aspect_west	0	1	minecraft:pale_moss_block	50
top_aspect_west	0	1	minecraft:pale_oak_wood	6
top_aspect_west	0	1	minecraft:smooth_basalt	5
top_aspect_west	0	1	minecraft:spruce_log	1
top_aspect_west	0	1	minecraft:stone	89
top_aspect_west	0	1	minecraft:tuff	2
top_aspect_west	0	2	minecraft:acacia_wood	26
top_aspect_west	0	2	minecraft:andesite	4
top_aspect_west	0	2	minecraft:basalt	14
top_aspect_west	0	2	minecraft:blackstone	10
top_aspect_west	0	2	minecraft:calcite	1
top_aspect_west	0	2	minecraft:cobblestone	36
top_aspect_west	0	2	minecraft:cyan_terracotta	26
top_aspect_west	0	2	minecraft:diamond_block	4
top_aspect_west	0	2	minecraft:dirt	1
top_aspect_west	0	2	minecraft:grass_block	233
top_aspect_west	0	2	minecraft:light_gray_wool	2
top_aspect_west	0	2	minecraft:moss_block	40
top_aspect_west	0	2	minecraft:mud	28
top_aspect_west	0	2	minecraft:pale_moss_block	127
top_aspect_west	0	2	minecraft:pale_oak_wood	14
top_aspect_west	0	2	minecraft:smooth_basalt	11
top_aspect_west	0	2	minecraft:stone	95
top_aspect_west	0	2	minecraft:tuff	4
top_aspect_west	0	3	minecraft:acacia_wood	37
top_aspect_west	0	3	minecraft:andesite	4
top_aspect_west	0	3	minecraft:blackstone	10
top_aspect_west	0	3	minecraft:cobblestone	20
top_aspect_west	0	3	minecraft:cyan_terracotta	23
top_aspect_west	0	3	minecraft:grass_block	21
top_aspect_west	0	3	minecraft:light_gray_wool	4
top_aspect_west	0	3	minecraft:moss_block	3
top_aspect_west	0	3	minecraft:mud	1
top_aspect_west	0	3	minecraft:pale_moss_block	89
top_aspect_west	0	3	minecraft:pale_oak_wood	2
top_aspect_west	0	3	minecraft:spruce_log	1
top_aspect_west	0	3	minecraft:stone	44
top_aspect_west	0	4	minecraft:acacia_wood	4
top_aspect_west	0	4	minecraft:andesite	1
top_aspect_west	0	4	minecraft:blackstone	8
top_aspect_west	0	4	minecraft:cobblestone	1
top_aspect_west	0	4	minecraft:cyan_terracotta	6
top_aspect_west	0	4	minecraft:grass_block	17
top_aspect_west	0	4	minecraft:light_gray_wool	1
top_aspect_west	0	4	minecraft:pale_moss_block	3
top_aspect_west	0	4	minecraft:pale_oak_wood	5
top_aspect_west	0	4	minecraft:spruce_log	2
top_aspect_west	0	4	minecraft:stone	4
top_aspect_west	1	0	minecraft:acacia_wood	1
top_aspect_west	1	0	minecraft:cyan_terracotta	1
top_aspect_west	1	0	minecraft:dirt	3
top_aspect_west	1	0	minecraft:grass_block	183
top_aspect_west	1	0	minecraft:moss_block	62
top_aspect_west	1	0	minecraft:mud	1
top_aspect_west	1	0	minecraft:stone	2
top_aspect_west	1	1	minecraft:acacia_wood	12
top_aspect_west	1	1	minecraft:basalt	2
top_aspect_west	1	1	minecraft:cobblestone	18
top_aspect_west	1	1	minecraft:cyan_terracotta	5
top_aspect_west	1	1	minecraft:diamond_block	3
top_aspect_west	1	1	minecraft:dirt	2
top_aspect_west	1	1	minecraft:grass_block	268
top_aspect_west	1	1	minecraft:moss_block	175
top_aspect_west	1	1	minecraft:mud	11
top_aspect_west	1	1	minecraft:pale_moss_block	29
top_aspect_west	1	1	minecraft:pale_oak_wood	1
top_aspect_west	1	1	minecraft:smooth_basalt	5
top_aspect_west	1	1	minecraft:spruce_log	1
top_aspect_west	1	1	minecraft:stone	29
top_aspect_west	1	1	minecraft:tuff	3
top_aspect_west	1	2	minecraft:acacia_wood	59
top_aspect_west	1	2	minecraft:andesite	3
top_aspect_west	1	2	minecraft:basalt	17
top_aspect_west	1	2	minecraft:blackstone	1
top_aspect_west	1	2	minecraft:cobblestone	60
top_aspect_west	1	2	minecraft:cyan_terracotta	24
top_aspect_west	1	2	minecraft:diamond_block	2
top_aspect_west	1	2	minecraft:dirt	2
top_aspect_west	1	2	minecraft:grass_block	253
top_aspect_west	1	2	minecraft:moss_block	101
top_aspect_west	1	2	minecraft:mud	24
top_aspect_west	1	2	minecraft:pale_moss_block	154
top_aspect_west	1	2	minecraft:pale_oak_wood	9
top_aspect_west	1	2	minecraft:smooth_basalt	31
top_aspect_west	1	2	minecraft:stone	146
top_aspect_west	1	2	minecraft:tuff	10
top_aspect_west	1	2	minecraft:white_concrete	7
top_aspect_west	1	3	minecraft:acacia_wood	56
top_aspect_west	1	3	minecraft:andesite	3
top_aspect_west	1	3	minecraft:basalt	7
top_aspect_west	1	3	minecraft:blackstone	1
top_aspect_west	1	3	minecraft:cobblestone	74
top_aspect_west	1	3	minecraft:cyan_terracotta	47
top_aspect_west	1	3	minecraft:dirt	2
top_aspect_west	1	3	minecraft:grass_block	52
top_aspect_west	1	3	minecraft:moss_block	19
top_aspect_west	1	3	minecraft:mud	17
top_aspect_west	1	3	minecraft:pale_moss_block	71
top_aspect_west	1	3	minecraft:pale_oak_wood	4
top_aspect_west	1	3	minecraft:smooth_basalt	1
top_aspect_west	1	3	minecraft:stone	56
top_aspect_west	1	3	minecraft:tuff	5
top_aspect_west	1	4	minecraft:acacia_wood	12
top_aspect_west	1	4	minecraft:cobblestone	53
top_aspect_west	1	4	minecraft:cyan_terracotta	10
top_aspect_west	1	4	minecraft:grass_block	3
top_aspect_west	1	4	minecraft:moss_block	2
top_aspect_west	1	4	minecraft:pale_moss_block	11
top_aspect_west	1	4	minecraft:pale_oak_wood	1
top_aspect_west	1	4	minecraft:stone	28
top_aspect_west	10	0	minecraft:birch_wood	1
top_aspect_west	10	0	minecraft:diorite	1
top_aspect_west	10	0	minecraft:snow_block	2
top_aspect_west	10	0	minecraft:white_concrete_powder	1
top_aspect_west	10	1	minecraft:acacia_wood	1
top_aspect_west	10	1	minecraft:birch_wood	59
top_aspect_west	10	1	minecraft:diorite	8
top_aspect_west	10	1	minecraft:pale_moss_block	9
top_aspect_west	10	1	minecraft:snow_block	75
top_aspect_west	10	1	minecraft:stone	4
top_aspect_west	10	1	minecraft:white_concrete_powder	73
top_aspect_west	10	2	minecraft:acacia_wood	17
top_aspect_west	10	2	minecraft:andesite	2
top_aspect_west	10	2	minecraft:birch_wood	186
top_aspect_west	10	2	minecraft:cobblestone	29
top_aspect_west	10	2	minecraft:cyan_terracotta	1
top_aspect_west	10	2	minecraft:diorite	79
top_aspect_west	10	2	minecraft:granite	3
top_aspect_west	10	2	minecraft:light_gray_wool	1
top_aspect_west	10	2	minecraft:pale_moss_block	49
top_aspect_west	10	2	minecraft:snow_block	118
top_aspect_west	10	2	minecraft:stone	65
top_aspect_west	10	2	minecraft:white_concrete_powder	210
top_aspect_west	10	3	minecraft:acacia_wood	16
top_aspect_west	10	3	minecraft:andesite	19
top_aspect_west	10	3	minecraft:birch_wood	33
top_aspect_west	10	3	minecraft:cobblestone	49
top_aspect_west	10	3	minecraft:cyan_terracotta	5
top_aspect_west	10	3	minecraft:diorite	30
top_aspect_west	10	3	minecraft:granite	4
top_aspect_west	10	3	minecraft:light_gray_terracotta	1
top_aspect_west	10	3	minecraft:light_gray_wool	20
top_aspect_west	10	3	minecraft:mud	4
top_aspect_west	10	3	minecraft:pale_moss_block	55
top_aspect_west	10	3	minecraft:pale_oak_wood	3
top_aspect_west	10	3	minecraft:smooth_basalt	1
top_aspect_west	10	3	minecraft:snow_block	17
top_aspect_west	10	3	minecraft:stone	128
top_aspect_west	10	3	minecraft:white_concrete_powder	42
top_aspect_west	11	0	minecraft:birch_wood	6
top_aspect_west	11	0	minecraft:diorite	1
top_aspect_west	11	0	minecraft:snow_block	2
top_aspect_west	11	0	minecraft:white_concrete_powder	2
top_aspect_west	11	1	minecraft:birch_wood	67
top_aspect_west	11	1	minecraft:diorite	57
top_aspect_west	11	1	minecraft:snow_block	10
top_aspect_west	11	1	minecraft:white_concrete_powder	44
top_aspect_west	11	2	minecraft:acacia_wood	3
top_aspect_west	11	2	minecraft:andesite	8
top_aspect_west	11	2	minecraft:birch_wood	135
top_aspect_west	11	2	minecraft:cobblestone	31
top_aspect_west	11	2	minecraft:cyan_terracotta	2
top_aspect_west	11	2	minecraft:diorite	205
top_aspect_west	11	2	minecraft:pale_moss_block	7
top_aspect_west	11	2	minecraft:snow_block	50
top_aspect_west	11	2	minecraft:stone	16
top_aspect_west	11	2	minecraft:white_concrete_powder	67
top_aspect_west	11	3	minecraft:acacia_wood	26
top_aspect_west	11	3	minecraft:andesite	25
top_aspect_west	11	3	minecraft:basalt	1
top_aspect_west	11	3	minecraft:birch_wood	13
top_aspect_west	11	3	minecraft:coarse_dirt	2
top_aspect_west	11	3	minecraft:cobblestone	49
top_aspect_west	11	3	minecraft:cyan_terracotta	8
top_aspect_west	11	3	minecraft:diorite	7
top_aspect_west	11	3	minecraft:granite	2
top_aspect_west	11	3	minecraft:light_gray_wool	6
top_aspect_west	11	3	minecraft:mud	3
top_aspect_west	11	3	minecraft:pale_moss_block	52
top_aspect_west	11	3	minecraft:pale_oak_wood	13
top_aspect_west	11	3	minecraft:snow_block	14
top_aspect_west	11	3	minecraft:stone	79
top_aspect_west	11	3	minecraft:white_concrete_powder	16
top_aspect_west	11	4	minecraft:andesite	9
top_aspect_west	11	4	minecraft:cobblestone	3
top_aspect_west	11	4	minecraft:light_gray_wool	2
top_aspect_west	11	4	minecraft:pale_moss_block	18
top_aspect_west	11	4	minecraft:stone	20
top_aspect_west	12	1	minecraft:acacia_wood	2
top_aspect_west	12	1	minecraft:andesite	1
top_aspect_west	12	1	minecraft:birch_wood	39
top_aspect_west	12	1	minecraft:cyan_terracotta	1
top_aspect_west	12	1	minecraft:diorite	24
top_aspect_west	12	1	minecraft:snow_block	8
top_aspect_west	12	1	minecraft:stone	4
top_aspect_west	12	1	minecraft:white_concrete_powder	15
top_aspect_west	12	2	minecraft:birch_wood	116
top_aspect_west	12	2	minecraft:cobblestone	14
top_aspect_west	12	2	minecraft:cyan_terracotta	3
top_aspect_west	12	2	minecraft:diorite	112
top_aspect_west	12	2	minecraft:dripstone_block	1
top_aspect_west	12	2	minecraft:light_gray_terracotta	3
top_aspect_west	12	2	minecraft:mud	2
top_aspect_west	12	2	minecraft:pale_moss_block	4
top_aspect_west	12	2	minecraft:smooth_basalt	1
top_aspect_west	12	2	minecraft:snow_block	30
top_aspect_west	12	2	minecraft:stone	9
top_aspect_west	12	2	minecraft:white_concrete_powder	60
top_aspect_west	12	3	minecraft:acacia_wood	21
top_aspect_west	12	3	minecraft:andesite	6
top_aspect_west	12	3	minecraft:birch_wood	49
top_aspect_west	12	3	minecraft:cobblestone	28
top_aspect_west	12	3	minecraft:cyan_terracotta	2
top_aspect_west	12	3	minecraft:diorite	34
top_aspect_west	12	3	minecraft:dripstone_block	1
top_aspect_west	12	3	minecraft:light_gray_terracotta	5
top_aspect_west	12	3	minecraft:mud	3
top_aspect_west	12	3	minecraft:pale_moss_block	46
top_aspect_west	12	3	minecraft:smooth_basalt	1
top_aspect_west	12	3	minecraft:snow_block	5
top_aspect_west	12	3	minecraft:stone	92
top_aspect_west	12	3	minecraft:white_concrete_powder	31
top_aspect_west	12	4	minecraft:cobblestone	15
top_aspect_west	12	4	minecraft:pale_moss_block	13
top_aspect_west	12	4	minecraft:snow_block	1
top_aspect_west	12	4	minecraft:stone	27
top_aspect_west	12	4	minecraft:white_concrete_powder	1
top_aspect_west	13	1	minecraft:birch_wood	13
top_aspect_west	13	1	minecraft:diorite	17
top_aspect_west	13	1	minecraft:snow_block	2
top_aspect_west	13	1	minecraft:white_concrete_powder	3
top_aspect_west	13	2	minecraft:acacia_wood	9
top_aspect_west	13	2	minecraft:birch_wood	84
top_aspect_west	13	2	minecraft:black_wool	1
top_aspect_west	13	2	minecraft:cobblestone	8
top_aspect_west	13	2	minecraft:cyan_terracotta	1
top_aspect_west	13	2	minecraft:diorite	75
top_aspect_west	13	2	minecraft:mud	2
top_aspect_west	13	2	minecraft:pale_moss_block	8
top_aspect_west	13	2	minecraft:smooth_basalt	1
top_aspect_west	13	2	minecraft:snow_block	46
top_aspect_west	13	2	minecraft:stone	16
top_aspect_west	13	2	minecraft:white_concrete_powder	96
top_aspect_west	13	3	minecraft:acacia_wood	5
top_aspect_west	13	3	minecraft:birch_wood	31
top_aspect_west	13	3	minecraft:cobblestone	20
top_aspect_west	13	3	minecraft:diorite	4
top_aspect_west	13	3	minecraft:dripstone_block	2
top_aspect_west	13	3	minecraft:light_gray_terracotta	5
top_aspect_west	13	3	minecraft:mud	3
top_aspect_west	13	3	minecraft:pale_moss_block	50
top_aspect_west	13	3	minecraft:snow_block	4
top_aspect_west	13	3	minecraft:stone	39
top_aspect_west	13	3	minecraft:white_concrete_powder	16
top_aspect_west	13	4	minecraft:pale_moss_block	6
top_aspect_west	14	1	minecraft:acacia_wood	1
top_aspect_west	14	1	minecraft:birch_wood	3
top_aspect_west	14	1	minecraft:cobblestone	1
top_aspect_west	14	1	minecraft:diorite	4
top_aspect_west	14	1	minecraft:pale_moss_block	2
top_aspect_west	14	1	minecraft:snow_block	3
top_aspect_west	14	1	minecraft:stone	3
top_aspect_west	14	1	minecraft:white_concrete_powder	2
top_aspect_west	14	2	minecraft:acacia_wood	2
top_aspect_west	14	2	minecraft:basalt	2
top_aspect_west	14	2	minecraft:birch_wood	36
top_aspect_west	14	2	minecraft:cobblestone	14
top_aspect_west	14	2	minecraft:cyan_terracotta	1
top_aspect_west	14	2	minecraft:diorite	22
top_aspect_west	14	2	minecraft:mud	6
top_aspect_west	14	2	minecraft:pale_moss_block	9
top_aspect_west	14	2	minecraft:snow_block	40
top_aspect_west	14	2	minecraft:stone	21
top_aspect_west	14	2	minecraft:white_concrete_powder	31
top_aspect_west	14	3	minecraft:acacia_wood	3
top_aspect_west	14	3	minecraft:andesite	2
top_aspect_west	14	3	minecraft:birch_wood	17
top_aspect_west	14	3	minecraft:cobblestone	15
top_aspect_west	14	3	minecraft:diorite	13
top_aspect_west	14	3	minecraft:mud	4
top_aspect_west	14	3	minecraft:pale_moss_block	7
top_aspect_west	14	3	minecraft:snow_block	18
top_aspect_west	14	3	minecraft:stone	72
top_aspect_west	14	3	minecraft:white_concrete_powder	22
top_aspect_west	15	0	minecraft:birch_wood	6
